"105000249","34","09","27","11","39"
"105000250","07","22","39","17","35"
"105000251","03","15","17","22","27"
"105000252","19","25","05","33","37"
"105000253","03","34","15","33","28"
"105000254","37","13","16","31","36"
"105000255","19","27","08","10","31"
"105000256","26","12","29","03","09"
"105000257","10","25","32","01","34"
"105000258","39","23","33","27","16"
"105000259","30","12","32","20","28"
"105000260","15","28","21","19","11"
"105000261","13","03","31","01","17"
"105000262","32","02","15","27","22"
"105000263","17","29","38","36","28"
"105000264","09","14","03","06","39"
"105000265","34","38","37","31","32"
"105000266","22","03","18","38","15"
"105000267","22","30","32","10","34"
"105000268","26","13","36","17","04"
"105000269","07","01","12","26","32"
"105000270","35","09","05","17","03"
"105000271","05","08","13","15","20"
"105000272","12","10","29","32","15"
"105000273","29","16","19","02","25"
"105000274","28","32","37","13","19"
"105000275","29","05","23","12","33"
"105000276","23","25","06","16","26"
"105000277","33","20","13","01","24"
"105000278","20","12","16","05","37"
"105000279","30","16","08","17","22"
"105000280","25","34","20","04","05"
"105000281","08","29","16","02","20"
"105000282","38","16","20","25","10"
"105000283","17","07","12","31","22"
"105000284","24","01","34","12","37"
"105000285","18","19","09","36","08"
"105000286","05","19","34","17","12"
"105000287","14","22","25","04","33"
"105000288","30","07","14","04","01"
"105000289","32","16","17","36","33"
"105000290","16","20","22","09","07"
"105000291","39","08","21","13","07"
"105000292","21","24","32","12","06"
"105000293","17","31","07","18","12"
"105000294","16","13","09","01","07"
"105000295","24","33","22","05","32"
"105000296","37","26","01","08","38"
"105000297","22","08","02","18","39"
"105000298","17","38","20","02","06"
"105000299","36","37","34","15","08"
"105000300","20","19","35","17","25"
"105000301","02","39","10","20","13"
"105000302","08","15","01","20","06"
"105000303","12","02","23","33","17"
"105000304","15","28","11","34","18"
"105000305","02","08","19","27","03"
"105000306","18","30","24","07","22"
"105000307","20","32","06","37","08"
"105000308","18","17","09","15","11"
"105000309","29","06","07","30","03"
"105000310","19","30","28","31","16"
"105000311","26","20","09","18","12"
"105000312","37","39","25","30","15"
"105000313","38","36","13","11","29"
"105000314","14","34","21","18","26"
"106000001","06","15","10","14","22"
"106000002","21","08","29","13","02"
"106000003","22","07","09","37","11"
"106000004","27","24","33","26","25"
"106000005","12","38","02","06","11"
"106000006","08","18","14","12","35"
"106000007","30","24","09","27","16"
"106000008","04","09","33","20","31"
"106000009","15","07","09","24","10"
"106000010","34","22","20","31","11"
"106000011","24","34","22","18","04"
"106000012","14","27","05","07","06"
"106000013","04","30","23","05","33"
"106000014","33","16","28","18","19"
"106000015","20","21","36","09","37"
"106000016","11","02","17","26","29"
"106000017","35","08","26","36","11"
"106000018","33","15","17","21","08"
"106000019","13","26","04","37","30"
"106000020","31","28","34","26","33"
"106000021","26","07","08","18","29"
"106000022","23","29","05","31","36"
"106000023","37","12","03","06","01"
"106000024","07","39","08","10","29"
"106000025","37","22","11","04","08"
"106000026","01","06","18","08","09"
"106000027","25","17","13","07","15"
"106000028","30","04","32","20","05"
"106000029","19","25","18","36","27"
"106000030","03","09","08","07","35"
"106000031","36","26","10","29","24"
"106000032","11","01","24","08","34"
"106000033","24","08","06","39","38"
"106000034","17","29","02","38","03"
"106000035","32","27","22","17","05"
"106000036","25","17","20","02","15"
"106000037","20","05","15","21","08"
"106000038","07","20","14","09","01"
"106000039","18","26","20","27","32"
"106000040","02","23","03","34","16"
"106000041","08","31","18","10","02"
"106000042","37","06","04","09","16"
"106000043","15","23","29","34","02"
"106000044","25","28","26","16","12"
"106000045","07","37","30","17","23"
"106000046","06","14","38","04","12"
"106000047","31","33","06","35","28"
"106000048","38","07","24","17","14"
"106000049","27","37","25","34","04"
"106000050","17","04","12","16","14"
"106000051","35","34","20","09","01"
"106000052","20","13","36","32","29"
"106000053","21","07","09","22","19"
"106000054","24","10","29","28","11"
"106000055","28","11","12","10","13"
"106000056","33","09","03","34","11"
"106000057","08","19","07","28","24"
"106000058","06","38","26","02","23"
"106000059","34","08","30","12","10"
"106000060","32","18","01","27","25"
"106000061","23","33","28","12","05"
"106000062","35","04","29","12","22"
"106000063","31","33","17","35","21"
"106000064","32","37","04","02","34"
"106000065","08","15","01","14","38"
"106000066","10","05","25","38","07"
"106000067","01","27","39","29","18"
"106000068","36","34","06","31","24"
"106000069","03","27","06","09","08"
"106000070","26","29","10","36","39"
"106000071","06","11","32","35","15"
"106000072","30","38","35","27","08"
"106000073","27","02","15","11","19"
"106000074","27","16","38","04","13"
"106000075","08","24","05","23","19"
"106000076","04","20","30","03","39"
"106000077","22","18","39","17","19"
"106000078","27","21","05","07","24"
"106000079","23","08","19","21","35"
"106000080","27","25","26","29","36"
"106000081","15","30","19","12","20"
"106000082","09","21","35","36","06"
"106000083","23","25","32","07","20"
"106000084","39","16","36","26","21"
"106000085","23","32","15","27","22"
"106000086","21","38","39","25","15"
"106000087","25","27","23","03","34"
"106000088","29","10","35","30","38"
"106000089","19","02","21","36","32"
"106000090","22","15","24","19","28"
"106000091","31","10","14","26","11"
"106000092","09","18","23","34","30"
"106000093","11","09","35","04","22"
"106000094","37","35","21","17","36"
"106000095","30","34","19","15","23"
"106000096","16","11","35","38","01"
"106000097","35","03","39","29","34"
"106000098","16","31","01","09","12"
"106000099","13","35","34","18","03"
"106000100","11","08","38","26","06"
"106000101","32","15","16","22","35"
"106000102","16","22","11","33","31"
"106000103","16","31","36","33","24"
"106000104","11","04","33","19","16"
"106000105","22","18","07","35","26"
"106000106","23","38","11","22","16"
"106000107","14","11","21","04","20"
"106000108","35","16","07","05","36"
"106000109","36","35","24","38","22"
"106000110","02","19","33","08","27"
"106000111","06","39","27","34","05"
"106000112","04","26","07","27","33"
"106000113","39","07","15","02","38"
"106000114","13","38","06","22","14"
"106000115","16","02","25","09","34"
"106000116","13","23","04","31","11"
"106000117","28","30","17","29","15"
"106000118","07","12","36","05","32"
"106000119","06","24","10","09","25"
"106000120","10","29","17","20","22"
"106000121","12","16","27","03","02"
"106000122","25","27","31","08","12"
"106000123","25","36","09","07","21"
"106000124","30","37","05","36","02"
"106000125","11","32","25","27","04"
"106000126","09","34","25","33","31"
"106000127","22","38","36","30","26"
"106000128","20","10","39","11","35"
"106000129","01","33","05","08","28"
"106000130","17","34","10","14","06"
"106000131","22","26","05","07","03"
"106000132","25","39","06","19","14"
"106000133","01","28","19","16","26"
"106000134","33","29","23","25","08"
"106000135","30","29","15","33","19"
"106000136","23","19","12","14","26"
"106000137","04","31","38","39","07"
"106000138","16","28","14","26","27"
"106000139","22","12","11","06","19"
"106000140","09","20","01","02","22"
"106000141","30","03","25","37","06"
"106000142","11","02","16","25","38"
"106000143","37","28","34","31","17"
"106000144","39","17","26","15","04"
"106000145","33","39","31","13","34"
"106000146","14","35","21","39","16"
"106000147","20","04","26","18","10"
"106000148","03","32","26","24","22"
"106000149","07","06","29","19","04"
"106000150","31","05","19","27","07"
"106000151","26","04","05","23","19"
"106000152","14","17","19","12","21"
"106000153","13","36","34","02","37"
"106000154","21","25","18","27","31"
"106000155","05","30","28","35","11"
"106000156","25","15","07","08","21"
"106000157","11","20","17","36","32"
"106000158","29","12","19","15","36"
"106000159","10","34","12","08","32"
"106000160","36","03","16","21","26"
"106000161","16","15","02","25","18"
"106000162","26","14","04","09","22"
"106000163","13","19","04","20","24"
"106000164","36","25","05","20","14"
"106000165","03","36","37","29","05"
"106000166","14","35","07","21","37"
"106000167","32","28","23","15","16"
"106000168","02","33","05","32","14"
"106000169","14","08","36","23","10"
"106000170","37","39","33","01","09"
"106000171","29","22","33","04","20"
"106000172","10","15","30","23","06"
"106000173","31","02","37","05","22"
"106000174","09","11","24","30","34"
"106000175","02","24","19","16","27"
"106000176","24","28","09","29","27"
"106000177","27","20","37","29","11"
"106000178","20","34","14","38","03"
"106000179","25","16","35","38","37"
"106000180","05","36","33","18","30"
"106000181","37","08","17","35","13"
"106000182","21","13","17","11","16"
"106000183","18","21","17","15","13"
"106000184","32","38","35","30","27"
"106000185","20","38","08","14","33"
"106000186","05","18","26","10","28"
"106000187","38","10","12","03","13"
"106000188","36","04","29","08","17"
"106000189","29","32","09","30","12"
"106000190","36","26","12","14","23"
"106000191","20","03","10","02","30"
"106000192","02","30","28","23","20"
"106000193","26","25","18","14","32"
"106000194","39","13","17","04","33"
"106000195","02","04","36","18","07"
"106000196","37","01","08","15","20"
"106000197","28","29","16","06","08"
"106000198","34","09","29","23","13"
"106000199","08","15","12","35","36"
"106000200","24","07","31","34","35"
"106000201","38","31","30","26","32"
"106000202","29","27","32","19","31"
"106000203","36","11","27","33","16"
"106000204","09","25","12","35","06"
"106000205","07","11","32","14","34"
"106000206","21","38","22","03","30"
"106000207","17","21","12","30","38"
"106000208","01","12","08","39","38"
"106000209","05","23","24","19","15"
"106000210","19","10","18","04","37"
"106000211","29","34","21","27","05"
"106000212","36","05","06","38","07"
"106000213","08","33","28","05","35"
"106000214","30","13","27","31","12"
"106000215","36","33","15","10","05"
"106000216","24","19","25","31","05"
"106000217","01","26","28","37","03"
"106000218","22","09","17","10","26"
"106000219","30","11","28","39","31"
"106000220","16","17","32","30","21"
"106000221","35","04","28","07","12"
"106000222","04","02","35","21","28"
"106000223","25","32","03","33","34"
"106000224","08","07","06","31","04"
"106000225","19","37","25","38","07"
"106000226","04","10","05","37","08"
"106000227","16","21","12","04","10"
"106000228","18","32","06","07","37"
"106000229","27","36","08","03","18"
"106000230","15","30","25","24","02"
"106000231","30","31","29","35","10"
"106000232","32","04","26","23","33"
"106000233","04","23","13","02","08"
"106000234","38","06","04","27","01"
"106000235","19","08","25","15","18"
"106000236","11","21","30","14","16"
"106000237","32","06","17","26","11"
"106000238","19","17","24","37","21"
"106000239","03","33","11","29","28"
"106000240","05","26","34","29","20"
"106000241","14","05","15","10","07"
"106000242","38","13","37","28","21"
"106000243","17","20","30","08","19"
"106000244","26","36","32","28","23"
"106000245","07","15","24","34","37"
"106000246","35","13","39","02","36"
"106000247","35","30","22","28","38"
"106000248","35","06","32","24","31"
"106000249","06","18","31","09","32"
"106000250","33","28","20","34","16"
"106000251","02","29","07","16","33"
"106000252","17","12","34","26","27"
"106000253","25","03","30","11","36"
"106000254","20","25","15","14","08"
"106000255","17","03","27","31","23"
"106000256","13","35","18","17","27"
"106000257","03","22","02","07","19"
"106000258","14","21","10","02","12"
"106000259","02","31","36","15","21"
"106000260","09","05","37","01","03"
"106000261","35","38","01","18","13"
"106000262","10","38","05","19","02"
"106000263","13","36","28","12","04"
"106000264","11","28","06","22","04"
"106000265","23","20","24","28","17"
"106000266","29","25","13","03","06"
"106000267","05","13","20","19","21"
"106000268","14","18","37","02","31"
"106000269","09","22","19","29","16"
"106000270","32","21","24","28","09"
"106000271","02","05","25","14","08"
"106000272","20","14","02","01","37"
"106000273","33","26","15","02","11"
"106000274","38","26","33","31","08"
"106000275","24","29","05","11","12"
"106000276","13","34","29","20","14"
"106000277","30","34","17","24","27"
"106000278","01","18","07","06","36"
"106000279","33","24","21","30","17"
"106000280","22","26","04","27","17"
"106000281","11","26","22","07","37"
"106000282","36","08","22","31","09"
"106000283","01","23","38","35","05"
"106000284","21","25","16","05","24"
"106000285","13","04","14","16","29"
"106000286","01","22","31","39","30"
"106000287","21","25","24","23","11"
"106000288","05","37","17","03","23"
"106000289","39","08","24","18","17"
"106000290","20","02","21","34","29"
"106000291","04","20","19","34","28"
"106000292","08","19","38","10","06"
"106000293","10","30","22","05","04"
"106000294","09","35","34","17","39"
"106000295","28","17","34","16","18"
"106000296","09","39","23","21","06"
"106000297","21","33","22","11","12"
"106000298","38","08","26","19","25"
"106000299","14","36","37","27","30"
"106000300","14","37","30","29","19"
"106000301","34","07","18","03","01"
"106000302","04","08","25","27","11"
"106000303","38","18","10","07","34"
"106000304","32","24","28","18","03"
"106000305","14","01","06","34","29"
"106000306","19","24","21","30","15"
"106000307","21","05","33","38","11"
"106000308","35","11","07","17","18"
"106000309","35","34","30","03","37"
"106000310","33","07","20","39","10"
"106000311","15","30","10","08","04"
"106000312","36","05","18","35","20"
"107000001","18","01","19","24","14"
"107000002","12","39","09","02","07"
"107000003","18","02","06","03","10"
"107000004","26","10","14","25","21"
"107000005","17","04","12","30","08"
"107000006","13","31","39","07","04"
"107000007","34","22","32","28","02"
"107000008","01","28","23","26","36"
"107000009","32","06","07","13","02"
"107000010","11","03","29","07","12"
"107000011","11","06","16","01","37"
"107000012","34","06","27","09","13"
"107000013","36","06","05","15","09"
"107000014","13","07","15","12","23"
"107000015","26","25","12","07","09"
"107000016","08","23","37","35","29"
"107000017","15","20","03","05","14"
"107000018","12","23","28","25","26"
"107000019","32","14","35","23","34"
"107000020","04","33","07","29","01"
"107000021","36","27","30","37","23"
"107000022","36","14","07","22","06"
"107000023","24","19","27","17","02"
"107000024","23","29","34","39","03"
"107000025","37","19","24","31","22"
"107000026","17","10","08","15","31"
"107000027","02","22","01","13","39"
"107000028","22","37","15","13","20"
"107000029","20","13","16","10","01"
"107000030","24","31","21","34","12"
"107000031","05","17","22","24","23"
"107000032","17","10","12","35","24"
"107000033","26","31","30","03","25"
"107000034","24","01","30","34","05"
"107000035","31","05","07","39","32"
"107000036","14","19","39","21","17"
"107000037","28","04","11","16","14"
"107000038","33","10","20","19","23"
"107000039","02","12","39","17","07"
"107000040","18","05","11","02","28"
"107000041","02","08","31","01","18"
"107000042","38","01","24","13","03"
"107000043","38","13","25","07","33"
"107000044","02","06","23","36","08"
"107000045","03","34","27","13","28"
"107000046","18","01","06","24","14"
"107000047","02","15","05","31","17"
"107000048","26","25","04","32","09"
"107000049","33","07","12","35","37"
"107000050","14","17","12","09","32"
"107000051","02","36","14","31","25"
"107000052","20","08","04","31","39"
"107000053","25","27","10","37","22"
"107000054","14","16","05","36","27"
"107000055","15","35","27","30","24"
"107000056","27","14","11","24","32"
"107000057","32","01","15","08","39"
"107000058","29","38","10","15","24"
"107000059","25","29","01","18","13"
"107000060","27","14","11","06","07"
"107000061","08","01","35","33","02"
"107000062","04","09","36","06","33"
"107000063","21","31","02","25","30"
"107000064","22","04","30","02","32"
"107000065","02","28","16","37","15"
"107000066","14","08","36","26","39"
"107000067","07","16","19","37","36"
"107000068","07","08","32","25","29"
"107000069","05","36","08","22","26"
"107000070","11","06","31","36","04"
"107000071","33","38","06","21","34"
"107000072","23","24","14","17","02"
"107000073","07","23","39","32","02"
"107000074","35","38","06","01","14"
"107000075","36","25","15","23","30"
"107000076","31","23","13","28","19"
"107000077","14","09","21","33","32"
"107000078","04","27","09","28","19"
"107000079","08","32","18","14","23"
"107000080","10","21","08","32","06"
"107000081","07","26","23","38","20"
"107000082","12","27","37","16","31"
"107000083","15","21","38","01","35"
"107000084","10","06","07","05","20"
"107000085","32","34","12","36","27"
"107000086","25","32","07","13","28"
"107000087","27","16","29","08","30"
"107000088","20","14","10","23","03"
"107000089","39","08","02","22","27"
"107000090","09","22","32","34","39"
"107000091","21","05","07","08","22"
"107000092","30","01","13","32","07"
"107000093","30","16","39","29","12"
"107000094","01","06","18","39","21"
"107000095","39","12","23","24","25"
"107000096","12","15","04","13","37"
"107000097","04","36","16","38","10"
"107000098","11","03","05","18","19"
"107000099","15","07","04","26","10"
"107000100","03","39","06","04","36"
"107000101","31","10","17","37","29"
"107000102","05","22","01","28","13"
"107000103","32","01","21","26","15"
"107000104","36","35","38","02","15"
"107000105","05","19","27","35","38"
"107000106","12","25","19","28","33"
"107000107","04","24","02","39","03"
"107000108","08","15","20","21","35"
"107000109","16","02","37","18","07"
"107000110","34","26","32","11","39"
"107000111","02","14","19","20","29"
"107000112","16","20","25","03","19"
"107000113","04","31","32","22","25"
"107000114","26","13","34","38","33"
"107000115","33","12","20","23","39"
"107000116","04","18","24","31","06"
"107000117","30","17","15","27","28"
"107000118","28","24","05","15","35"
"107000119","09","16","35","12","29"
"107000120","17","34","24","36","25"
"107000121","20","29","30","21","23"
"107000122","31","05","29","18","08"
"107000123","14","30","08","24","35"
"107000124","19","21","03","08","16"
"107000125","03","23","13","04","30"
"107000126","33","16","05","24","23"
"107000127","03","07","16","37","05"
"107000128","30","27","20","25","15"
"107000129","16","34","25","29","05"
"107000130","24","39","19","15","25"
"107000131","21","38","16","11","34"
"107000132","24","10","09","34","38"
"107000133","31","23","37","06","18"
"107000134","24","10","02","23","15"
"107000135","22","04","34","30","15"
"107000136","11","14","02","05","22"
"107000137","31","36","22","26","20"
"107000138","05","16","33","30","18"
"107000139","20","36","37","01","10"
"107000140","31","23","18","36","21"
"107000141","02","05","26","19","22"
"107000142","17","29","01","27","14"
"107000143","16","10","09","27","37"
"107000144","31","19","34","20","26"
"107000145","36","04","33","16","08"
"107000146","04","28","12","10","30"
"107000147","33","28","16","31","01"
"107000148","13","26","24","37","10"
"107000149","13","14","17","09","20"
"107000150","37","06","29","19","20"
"107000151","30","38","37","06","22"
"107000152","04","19","30","03","25"
"107000153","08","16","21","17","37"
"107000154","24","17","12","37","25"
"107000155","05","07","34","25","36"
"107000156","33","38","39","36","12"
"107000157","16","21","34","11","24"
"107000158","20","37","09","19","16"
"107000159","19","21","34","23","22"
"107000160","08","33","27","18","14"
"107000161","20","25","17","13","16"
"107000162","06","29","12","34","11"
"107000163","18","23","22","15","17"
"107000164","04","10","20","07","09"
"107000165","12","10","20","14","04"
"107000166","02","35","12","38","29"
"107000167","16","12","32","19","24"
"107000168","33","28","11","37","17"
"107000169","09","34","13","32","30"
"107000170","27","32","31","22","20"
"107000171","08","23","05","15","19"
"107000172","22","32","15","26","33"
"107000173","31","26","08","05","12"
"107000174","03","02","18","08","34"
"107000175","01","34","33","18","07"
"107000176","03","23","02","25","35"
"107000177","11","08","24","30","12"
"107000178","05","28","01","38","16"
"107000179","26","07","33","39","15"
"107000180","12","10","28","23","37"
"107000181","04","14","28","27","18"
"107000182","35","37","21","05","18"
"107000183","05","18","29","17","26"
"107000184","26","36","37","18","29"
"107000185","15","37","07","09","05"
"107000186","35","01","31","38","32"
"107000187","34","14","13","37","16"
"107000188","12","28","31","02","23"
"107000189","10","33","02","27","23"
"107000190","23","17","10","21","09"
"107000191","07","27","19","08","06"
"107000192","11","22","24","34","14"
"107000193","32","05","12","25","28"
"107000194","13","26","37","17","23"
"107000195","39","07","16","17","14"
"107000196","08","09","23","03","22"
"107000197","07","03","22","13","21"
"107000198","26","14","22","16","20"
"107000199","10","03","15","28","22"
"107000200","09","20","34","14","38"
"107000201","01","36","12","31","32"
"107000202","08","04","36","38","11"
"107000203","29","21","15","17","27"
"107000204","15","29","13","36","12"
"107000205","06","15","29","21","26"
"107000206","03","33","11","36","26"
"107000207","34","05","38","16","15"
"107000208","36","13","21","24","01"
"107000209","18","02","04","06","14"
"107000210","04","34","20","26","10"
"107000211","36","08","35","33","28"
"107000212","07","28","38","13","17"
"107000213","05","31","39","01","37"
"107000214","02","25","10","11","37"
"107000215","23","32","19","31","27"
"107000216","31","21","25","19","02"
"107000217","02","21","25","37","24"
"107000218","28","29","20","13","37"
"107000219","04","38","28","33","15"
"107000220","25","21","01","09","35"
"107000221","03","12","02","39","20"
"107000222","22","05","24","20","27"
"107000223","22","08","23","11","26"
"107000224","09","15","07","24","25"
"107000225","24","32","26","01","04"
"107000226","39","28","14","31","24"
"107000227","34","02","12","01","27"
"107000228","04","25","31","09","34"
"107000229","28","21","09","22","38"
"107000230","20","07","05","38","39"
"107000231","02","32","26","34","38"
"107000232","27","23","16","19","14"
"107000233","25","19","24","11","21"
"107000234","28","25","12","37","09"
"107000235","23","04","25","11","36"
"107000236","34","27","09","21","33"
"107000237","03","15","30","38","26"
"107000238","30","17","28","14","23"
"107000239","28","20","15","29","18"
"107000240","28","13","07","01","08"
"107000241","07","25","32","29","36"
"107000242","04","09","14","15","21"
"107000243","09","22","02","37","14"
"107000244","27","32","16","14","35"
"107000245","26","25","35","24","38"
"107000246","22","11","36","16","27"
"107000247","39","38","34","19","28"
"107000248","05","01","39","19","29"
"107000249","37","39","23","30","01"
"107000250","01","13","34","07","05"
"107000251","06","26","25","02","14"
"107000252","36","30","18","06","37"
"107000253","24","21","28","08","17"
"107000254","18","35","01","03","22"
"107000255","06","29","39","32","31"
"107000256","19","27","08","36","15"
"107000257","21","22","36","38","07"
"107000258","32","19","06","18","31"
"107000259","34","38","20","17","14"
"107000260","12","35","20","25","06"
"107000261","15","12","25","28","13"
"107000262","26","28","37","31","14"
"107000263","34","26","01","25","23"
"107000264","12","19","32","24","10"
"107000265","01","26","37","17","33"
"107000266","30","21","05","18","31"
"107000267","31","19","13","06","10"
"107000268","35","16","07","04","31"
"107000269","10","30","35","33","27"
"107000270","04","18","32","38","09"
"107000271","06","03","18","25","38"
"107000272","37","06","11","25","12"
"107000273","16","29","35","25","32"
"107000274","18","22","14","04","10"
"107000275","33","01","38","17","13"
"107000276","13","02","14","04","16"
"107000277","10","36","08","02","19"
"107000278","31","30","28","15","27"
"107000279","27","31","19","24","39"
"107000280","13","25","06","08","02"
"107000281","33","17","18","08","34"
"107000282","02","01","07","39","31"
"107000283","13","19","35","17","04"
"107000284","36","16","25","08","33"
"107000285","23","37","06","04","20"
"107000286","05","29","12","03","26"
"107000287","39","37","04","07","12"
"107000288","14","12","04","08","01"
"107000289","12","18","29","28","19"
"107000290","25","39","14","33","02"
"107000291","16","10","31","17","04"
"107000292","18","22","38","24","09"
"107000293","32","15","12","29","14"
"107000294","02","23","22","38","27"
"107000295","09","20","31","34","16"
"107000296","34","03","22","29","05"
"107000297","14","12","25","22","21"
"107000298","27","35","02","17","15"
"107000299","36","19","33","27","35"
"107000300","26","38","24","12","01"
"107000301","04","07","36","05","25"
"107000302","23","18","16","34","04"
"107000303","20","23","28","36","08"
"107000304","10","16","06","32","07"
"107000305","03","33","04","30","12"
"107000306","10","18","06","14","38"
"107000307","39","10","09","27","20"
"107000308","39","08","03","34","04"
"107000309","22","12","14","26","23"
"107000310","29","34","11","32","30"
"107000311","14","12","10","34","37"
"107000312","10","34","38","01","29"
"107000313","30","21","11","27","07"
"108000001","33","38","12","36","30"
"108000002","18","09","39","04","05"
"108000003","21","28","24","19","05"
"108000004","06","21","37","08","29"
"108000005","09","23","10","36","14"
"108000006","20","34","04","33","08"
"108000007","26","37","13","11","06"
"108000008","34","27","35","21","02"
"108000009","30","27","01","06","26"
"108000010","38","39","04","08","18"
"108000011","05","37","17","22","15"
"108000012","36","01","13","16","08"
"108000013","30","38","06","13","22"
"108000014","39","14","25","21","18"
"108000015","21","08","12","20","27"
"108000016","18","12","24","22","35"
"108000017","19","11","12","37","36"
"108000018","20","21","06","09","12"
"108000019","16","22","31","28","14"
"108000020","34","14","08","26","01"
"108000021","09","05","14","23","35"
"108000022","06","31","02","25","30"
"108000023","30","02","01","09","20"
"108000024","20","24","29","13","01"
"108000025","29","34","04","33","26"
"108000026","03","08","38","17","13"
"108000027","25","26","39","09","02"
"108000028","33","18","35","29","34"
"108000029","24","37","25","34","26"
"108000030","07","19","24","26","03"
"108000031","15","07","26","11","09"
"108000032","12","04","23","01","22"
"108000033","32","06","27","37","04"
"108000034","12","29","28","34","31"
"108000035","34","01","03","33","06"
"108000036","29","21","22","13","11"
"108000037","21","30","33","29","35"
"108000038","05","30","26","04","12"
"108000039","14","15","26","32","38"
"108000040","09","10","01","31","28"
"108000041","38","16","14","17","28"
"108000042","39","32","01","37","28"
"108000043","25","12","37","30","16"
"108000044","35","21","15","18","14"
"108000045","10","04","14","26","35"
"108000046","29","34","09","36","33"
"108000047","14","26","19","35","04"
"108000048","37","27","02","19","33"
"108000049","38","35","22","14","12"
"108000050","08","25","34","05","13"
"108000051","07","02","33","10","21"
"108000052","17","25","11","13","30"
"108000053","26","03","11","06","19"
"108000054","09","11","39","24","13"
"108000055","32","35","05","17","25"
"108000056","38","16","33","23","20"
"108000057","07","18","20","35","33"
"108000058","17","28","07","33","08"
"108000059","21","33","20","37","16"
"108000060","26","06","08","16","30"
"108000061","24","25","05","13","32"
"108000062","30","20","12","07","39"
"108000063","17","38","05","03","09"
"108000064","33","15","27","32","26"
"108000065","34","15","13","11","31"
"108000066","32","04","38","33","31"
"108000067","02","06","18","34","39"
"108000068","32","24","01","19","07"
"108000069","21","29","28","31","22"
"108000070","18","32","33","10","16"
"108000071","26","18","11","32","21"
"108000072","32","26","06","13","20"
"108000073","29","30","04","34","32"
"108000074","23","30","22","27","39"
"108000075","15","06","18","03","17"
"108000076","38","03","19","33","25"
"108000077","33","15","23","32","35"
"108000078","22","23","14","30","06"
"108000079","12","30","17","08","24"
"108000080","27","34","03","39","14"
"108000081","31","24","13","05","14"
"108000082","28","23","06","02","21"
"108000083","21","04","37","24","10"
"108000084","06","16","33","20","38"
"108000085","22","28","03","35","18"
"108000086","31","35","28","27","07"
"108000087","21","26","35","15","13"
"108000088","01","31","30","23","20"
"108000089","38","18","16","14","27"
"108000090","03","34","24","17","32"
"108000091","27","37","26","08","14"
"108000092","25","36","17","38","28"
"108000093","07","14","20","27","30"
"108000094","10","21","06","15","16"
"108000095","18","21","34","33","24"
"108000096","06","01","25","36","15"
"108000097","39","22","30","34","17"
"108000098","34","13","22","23","06"
"108000099","32","06","34","12","17"
"108000100","01","05","23","09","13"
"108000101","13","17","15","24","25"
"108000102","31","11","33","26","21"
"108000103","25","06","28","08","31"
"108000104","10","23","28","39","38"
"108000105","03","04","13","33","36"
"108000106","24","32","07","38","31"
"108000107","24","03","20","12","01"
"108000108","25","37","35","24","20"
"108000109","05","34","25","21","23"
"108000110","11","03","01","05","39"
"108000111","23","19","27","17","36"
"108000112","09","13","02","11","14"
"108000113","11","33","25","02","09"
"108000114","19","28","35","33","34"
"108000115","35","14","05","07","38"
"108000116","22","23","27","14","15"
"108000117","08","13","15","17","39"
"108000118","08","13","09","30","22"
"108000119","07","17","11","29","01"
"108000120","02","32","25","22","20"
"108000121","34","36","23","01","29"
"108000122","34","31","37","25","01"
"108000123","32","15","26","16","30"
"108000124","29","26","33","19","39"
"108000125","23","36","08","38","28"
"108000126","39","09","10","33","21"
"108000127","17","29","21","22","07"
"108000128","12","14","16","31","07"
"108000129","28","37","16","12","33"
"108000130","32","07","20","05","25"
"108000131","17","28","18","14","19"
"108000132","21","16","36","38","19"
"108000133","05","27","02","35","19"
"108000134","31","38","36","09","12"
"108000135","14","07","34","08","19"
"108000136","30","09","16","05","33"
"108000137","22","13","06","01","18"
"108000138","20","19","35","07","09"
"108000139","05","07","36","09","31"
"108000140","17","23","03","29","13"
"108000141","33","35","27","21","19"
"108000142","33","24","14","20","18"
"108000143","09","23","20","17","03"
"108000144","18","33","22","24","29"
"108000145","20","06","08","32","05"
"108000146","04","31","08","34","01"
"108000147","27","12","01","35","36"
"108000148","06","04","36","28","35"
"108000149","14","27","25","15","21"
"108000150","37","18","09","33","21"
"108000151","28","21","04","13","11"
"108000152","27","25","01","36","24"
"108000153","06","02","21","27","33"
"108000154","34","17","25","19","08"
"108000155","35","02","20","22","24"
"108000156","25","10","02","23","01"
"108000157","12","09","02","11","16"
"108000158","04","28","06","34","25"
"108000159","32","20","39","11","38"
"108000160","38","01","11","39","33"
"108000161","09","32","28","19","29"
"108000162","23","24","04","21","18"
"108000163","24","08","05","39","17"
"108000164","30","32","27","03","29"
"108000165","25","28","15","39","26"
"108000166","17","22","25","15","24"
"108000167","30","18","19","22","14"
"108000168","22","23","18","24","13"
"108000169","09","39","19","05","26"
"108000170","17","26","23","27","08"
"108000171","18","22","33","16","38"
"108000172","09","16","26","17","34"
"108000173","01","07","14","16","28"
"108000174","19","20","32","34","25"
"108000175","10","23","04","25","12"
"108000176","13","28","14","29","32"
"108000177","36","17","24","14","37"
"108000178","02","28","03","37","21"
"108000179","34","07","24","38","09"
"108000180","19","05","07","09","30"
"108000181","09","25","19","10","16"
"108000182","39","32","19","35","38"
"108000183","02","17","03","01","10"
"108000184","23","33","31","39","04"
